level,ranking,coverage,precision
specific,d1_only,0.3420883285268251,0.4568382916463457
specific,d1_only,0.3445670567485759,0.4569412741232621
specific,d1_only,0.3470457849703268,0.45656204930980016
specific,d1_only,0.3495245131920776,0.45577906580293215
specific,d1_only,0.35200324141382844,0.45561649400771886
specific,d1_only,0.35448196963557926,0.4553217239292678
specific,d1_only,0.35696069785733014,0.45529812378981105
specific,d1_only,0.35943942607908097,0.45507592334725816
specific,d1_only,0.3619181543008318,0.45446163977609483
specific,d1_only,0.3643968825225826,0.4545097782719602
specific,d1_only,0.3668756107443335,0.45390762034691096
specific,d1_only,0.36935433896608433,0.4536361876492224
specific,d1_only,0.37183306718783515,0.4529837830908275
specific,d1_only,0.374311795409586,0.4525947150588984
specific,d1_only,0.37679052363133686,0.452337276235056
specific,d1_only,0.3792692518530877,0.45176899390435493
specific,d1_only,0.3817479800748385,0.45114565773865267
specific,d1_only,0.3842267082965894,0.45146082749209104
specific,d1_only,0.3867054365183402,0.4512788906009245
specific,d1_only,0.38918416474009104,0.45085430828587175
specific,d1_only,0.39166289296184187,0.45073936591005903
specific,d1_only,0.39414162118359275,0.4501421055814235
specific,d1_only,0.3966203494053436,0.44931194038819783
specific,d1_only,0.3990990776270944,0.44873096446700506
specific,d1_only,0.4015778058488452,0.44815716066235384
specific,d1_only,0.4040565340705961,0.4477673568100041
specific,d1_only,0.40653526229234693,0.44691329073107816
specific,d1_only,0.40901399051409776,0.44641920633995685
specific,d1_only,0.4114927187358486,0.44604691572545613
specific,d1_only,0.41397144695759946,0.44579423110138755
specific,d1_only,0.4164501751793503,0.44537286098552054
specific,d1_only,0.4189289034011011,0.4447857996245093
specific,d1_only,0.42140763162285194,0.4443753181381144
specific,d1_only,0.4238863598446028,0.44391341017711555
specific,d1_only,0.42636508806635365,0.44379227458214543
specific,d1_only,0.4288438162881045,0.4431167676318568
specific,d1_only,0.43132254450985535,0.44250428247775875
specific,d1_only,0.4338012727316062,0.4418987967694083
specific,d1_only,0.436280000953357,0.4416826003824092
specific,d1_only,0.43875872917510783,0.4415231680156445
specific,d1_only,0.4412374573968587,0.4409333981526495
specific,d1_only,0.44371618561860954,0.44045764623731
specific,d1_only,0.44619491384036036,0.44062817157203144
specific,d1_only,0.4486736420621112,0.4398406374501992
specific,d1_only,0.45115237028386207,0.4398013629880078
specific,d1_only,0.4536310985056129,0.4393421951347659
specific,d1_only,0.4561098267273637,0.4393583111250457
specific,d1_only,0.45858855494911455,0.43916636349462085
specific,d1_only,0.4610672831708654,0.4389764797105195
specific,d1_only,0.46354601139261625,0.4388914597151525
specific,d1_only,0.4660247396143671,0.43860277195315295
specific,d1_only,0.4685034678361179,0.43831713893269575
specific,d1_only,0.4709821960578688,0.43813572187642325
specific,d1_only,0.4734609242796196,0.437654165617921
specific,d1_only,0.47593965250137044,0.43742801342080223
specific,d1_only,0.4784183807231213,0.4368056593433966
specific,d1_only,0.48089710894487214,0.4364870892600486
specific,d1_only,0.48337583716662297,0.4358266357674671
specific,d1_only,0.4858545653883738,0.43561442236938924
specific,d1_only,0.4883332936101247,0.4350627165796281
specific,d1_only,0.4908120218318755,0.43432234254358276
specific,d1_only,0.4932907500536263,0.43387930617963955
specific,d1_only,0.49576947827537715,0.4336810730253353
specific,d1_only,0.49824820649712803,0.43300645778521885
specific,d1_only,0.5007269347188789,0.4326717121233757
specific,d1_only,0.5032056629406297,0.4328612703073936
specific,d1_only,0.5056843911623805,0.4327190460479804
specific,d1_only,0.5081631193841314,0.4321091881243844
specific,d1_only,0.5106418476058822,0.4316452742123687
specific,d1_only,0.513120575827633,0.43169678108597703
specific,d1_only,0.5155993040493839,0.4311006332917302
specific,d1_only,0.5180780322711347,0.43092423057459633
specific,d1_only,0.5205567604928856,0.4306121514582666
specific,d1_only,0.5230354887146365,0.4304397357028936
specific,d1_only,0.5255142169363872,0.4302235929067078
specific,d1_only,0.5279929451581381,0.42960321401164625
specific,d1_only,0.530471673379889,0.4296176483802849
specific,d1_only,0.5329504016016398,0.42918474129063994
specific,d1_only,0.5354291298233906,0.429111951925217
specific,d1_only,0.5379078580451414,0.4287296734458771
specific,d1_only,0.5403865862668923,0.4287037445419662
specific,d1_only,0.5428653144886432,0.4284585327303859
specific,d1_only,0.5453440427103939,0.42812814125256765
specific,d1_only,0.5478227709321448,0.4277137263432674
specific,d1_only,0.5503014991538957,0.42756290874442376
specific,d1_only,0.5527802273756465,0.42698227913594616
specific,d1_only,0.5552589555973974,0.4264497574795038
specific,d1_only,0.5577376838191481,0.4264347677449682
specific,d1_only,0.560216412040899,0.42607955754094873
specific,d1_only,0.5626951402626499,0.4254733364394934
specific,d1_only,0.5651738684844007,0.4252098005313541
specific,d1_only,0.5676525967061515,0.4249065793340891
specific,d1_only,0.5701313249279024,0.4247314075498516
specific,d1_only,0.5726100531496532,0.424474505723205
specific,d1_only,0.5750887813714041,0.4242612623813668
specific,d1_only,0.577567509593155,0.4242149135476416
specific,d1_only,0.5800462378149057,0.423922422648642
specific,d1_only,0.5825249660366566,0.4238779100691461
specific,d1_only,0.5850036942584074,0.42354858423304137
specific,d1_only,0.5874824224801583,0.42314089821088074
specific,d1_only,0.5899611507019091,0.4228578354138892
specific,d1_only,0.5924398789236599,0.42261737136420324
specific,d1_only,0.5949186071454108,0.4221385361163415
specific,d1_only,0.5973973353671617,0.42206263714342707
specific,d1_only,0.5998760635889124,0.42190790257856886
specific,d1_only,0.6023547918106633,0.4216357377438373
specific,d1_only,0.6048335200324141,0.42160223824723175
specific,d1_only,0.607312248254165,0.4213335426396138
specific,d1_only,0.6097909764759158,0.4211842876685558
specific,d1_only,0.6122697046976666,0.4210362411927284
specific,d1_only,0.6147484329194175,0.42088938859380454
specific,d1_only,0.6172271611411684,0.42031895586361356
specific,d1_only,0.6197058893629191,0.420137687012038
specific,d1_only,0.62218461758467,0.4196131009385175
specific,d1_only,0.6246633458064209,0.4193597619138464
specific,d1_only,0.6271420740281717,0.41884239729411316
specific,d1_only,0.6296208022499226,0.4182533974334709
specific,d1_only,0.6320995304716733,0.417932958787376
specific,d1_only,0.6345782586934242,0.41780281690140847
specific,d1_only,0.6370569869151751,0.4174866250140297
specific,d1_only,0.6395357151369259,0.41717288413520665
specific,d1_only,0.6420144433586767,0.4167501948992093
specific,d1_only,0.6444931715804276,0.41670056580747755
specific,d1_only,0.6469718998021784,0.4162092466384233
specific,d1_only,0.6494506280239293,0.41557488348196264
specific,d1_only,0.65192935624568,0.4152378166928673
specific,d1_only,0.6544080844674309,0.4151218268565393
specific,d1_only,0.6568868126891818,0.4148978629222452
specific,d1_only,0.6593655409109326,0.4147840231339237
specific,d1_only,0.6618442691326835,0.4145990132881991
specific,d1_only,0.6643229973544343,0.4143795070498332
specific,d1_only,0.6668017255761851,0.4142331200629088
specific,d1_only,0.669280453797936,0.4138741497809907
specific,d1_only,0.6717591820196869,0.41362426822778076
specific,d1_only,0.6742379102414376,0.4133762239739828
specific,d1_only,0.6767166384631885,0.413024336984468
specific,d1_only,0.6791953666849393,0.41288556690177913
specific,d1_only,0.6816740949066902,0.4123981678962274
specific,d1_only,0.6841528231284411,0.41219299773558615
specific,d1_only,0.6866315513501918,0.4121628657711132
specific,d1_only,0.6891102795719427,0.412202123612216
specific,d1_only,0.6915890077936936,0.4115518489161526
specific,d1_only,0.6940677360154444,0.41138697160125
specific,d1_only,0.6965464642371952,0.41115483319076135
specific,d1_only,0.699025192458946,0.41099253298782773
specific,d1_only,0.7015039206806969,0.410559575986138
specific,d1_only,0.7039826489024478,0.41026509124149374
specific,d1_only,0.7064613771241985,0.4100738841469586
specific,d1_only,0.7089401053459494,0.4097831568330812
specific,d1_only,0.7114188335677003,0.4095614593453717
specific,d1_only,0.7138975617894511,0.40950822955964344
specific,d1_only,0.716376290011202,0.4092890175333533
specific,d1_only,0.7188550182329528,0.40907131726401647
specific,d1_only,0.7213337464547036,0.40898727903518917
specific,d1_only,0.7238124746764545,0.4085745332411341
specific,d1_only,0.7262912028982053,0.40826305253831263
specific,d1_only,0.7287699311199561,0.4082153252444648
specific,d1_only,0.731248659341707,0.4082982953619504
specific,d1_only,0.7337273875634578,0.4080883547182069
specific,d1_only,0.7362061157852087,0.4080740716760012
specific,d1_only,0.7386848440069596,0.40789855773884426
specific,d1_only,0.7411635722287103,0.40762774544168245
specific,d1_only,0.7436423004504612,0.40732668824717155
specific,d1_only,0.746121028672212,0.40709151892668904
specific,d1_only,0.7485997568939629,0.40717628705148207
specific,d1_only,0.7510784851157137,0.40719702979722655
specific,d1_only,0.7535572133374645,0.40661669355093777
specific,d1_only,0.7560359415592154,0.40651303552851425
specific,d1_only,0.7585146697809663,0.40615868028279656
specific,d1_only,0.760993398002717,0.40593191142848195
specific,d1_only,0.7634721262244679,0.4058002684731371
specific,d1_only,0.7659508544462188,0.4054516600802813
specific,d1_only,0.7684295826679696,0.4050742842963928
specific,d1_only,0.7709083108897204,0.4048539186891328
specific,d1_only,0.7733870391114712,0.40451169527566333
specific,d1_only,0.7758657673332221,0.40438669247074005
specific,d1_only,0.778344495554973,0.4039256514682916
specific,d1_only,0.7808232237767238,0.40398644730014344
specific,d1_only,0.7833019519984746,0.4035904457629697
specific,d1_only,0.7857806802202255,0.4035002578179502
specific,d1_only,0.7882594084419763,0.4031082756326913
specific,d1_only,0.7907381366637272,0.4027187509419176
specific,d1_only,0.7932168648854779,0.40230161353324717
specific,d1_only,0.7956955931072288,0.4023064250411862
specific,d1_only,0.7981743213289797,0.40204246170384306
specific,d1_only,0.8006530495507305,0.40183966897865625
specific,d1_only,0.8031317777724813,0.40143039439712735
specific,d1_only,0.8056105059942322,0.4010532232774178
specific,d1_only,0.808089234215983,0.4006193776729096
specific,d1_only,0.8105679624377339,0.4003646093681084
specific,d1_only,0.8130466906594848,0.4000820801453991
specific,d1_only,0.8155254188812355,0.39977204313645265
specific,d1_only,0.8180041471029864,0.3993473383642668
specific,d1_only,0.8204828753247372,0.3990704429920116
specific,d1_only,0.8229616035464881,0.39853456514813634
specific,d1_only,0.8254403317682389,0.39852164120925127
specific,d1_only,0.8279190599899897,0.3983360681693871
specific,d1_only,0.8303977882117406,0.3981516029964697
specific,d1_only,0.8328765164334915,0.39773930462154816
specific,d1_only,0.8353552446552422,0.3976432993808668
specific,d1_only,0.8378339728769931,0.3972633914601883
specific,d1_only,0.8403127010987439,0.39697081430637887
specific,d1_only,0.8427914293204948,0.39684963660529965
specific,d1_only,0.8452701575422457,0.3966727759763147
specific,d1_only,0.8477488857639964,0.3963563777446653
specific,d1_only,0.8502276139857473,0.3960698567544081
specific,d1_only,0.8527063422074982,0.39581295245548814
specific,d1_only,0.855185070429249,0.395418187898888
specific,d1_only,0.8576637986509998,0.3951368625816312
specific,d1_only,0.8601425268727507,0.39499570506248444
specific,d1_only,0.8626212550945015,0.394689580858177
specific,d1_only,0.8650999833162524,0.3943852108989724
specific,d1_only,0.8675787115380031,0.3941649954671575
specific,d1_only,0.870057439759754,0.39411039583618684
specific,d1_only,0.8725361679815049,0.3939741593597203
specific,d1_only,0.8750148962032557,0.3938386947402827
specific,d1_only,0.8774936244250066,0.3935681886085232
specific,d1_only,0.8799723526467574,0.393190866986268
specific,d1_only,0.8824510808685082,0.39292370020256584
specific,d1_only,0.8849298090902591,0.3926310969861833
specific,d1_only,0.8874085373120099,0.3922864125909811
specific,d1_only,0.8898872655337607,0.3921311299783057
specific,d1_only,0.8923659937555116,0.3918698752704255
specific,d1_only,0.8948447219772624,0.3914236249833533
specific,d1_only,0.8973234501990133,0.39105952349331985
specific,d1_only,0.8998021784207642,0.39061796413530053
specific,d1_only,0.9022809066425149,0.3902580764455715
specific,d1_only,0.9047596348642658,0.390084560469956
specific,d1_only,0.9072383630860167,0.38972809667673713
specific,d1_only,0.9097170913077675,0.3892425790563022
specific,d1_only,0.9121958195295183,0.3890993650876597
specific,d1_only,0.9146745477512691,0.38867029731349506
specific,d1_only,0.91715327597302,0.38850341727086096
specific,d1_only,0.9196320041947709,0.38820785279253595
specific,d1_only,0.9221107324165216,0.38775879448938977
specific,d1_only,0.9245894606382725,0.38713169901786404
specific,d1_only,0.9270681888600234,0.386919299688922
specific,d1_only,0.9295469170817742,0.3865798312863773
specific,d1_only,0.932025645303525,0.3862933128755914
specific,d1_only,0.9345043735252759,0.38588079267515113
specific,d1_only,0.9369831017470267,0.3855467657009132
specific,d1_only,0.9394618299687776,0.38531598041454196
specific,d1_only,0.9419405581905284,0.38493459173603906
specific,d1_only,0.9444192864122792,0.3846056782334385
specific,d1_only,0.9468980146340301,0.3842281456870296
specific,d1_only,0.9493767428557809,0.3836768508523084
specific,d1_only,0.9518554710775318,0.38342890051831635
specific,d1_only,0.9543341992992826,0.3828325965884968
specific,d1_only,0.9568129275210334,0.3824635695603438
specific,d1_only,0.9592916557427843,0.38217098561454943
specific,d1_only,0.9617703839645351,0.3816320967462147
specific,d1_only,0.964249112186286,0.38141730726450307
specific,d1_only,0.9667278404080368,0.38095707699514314
specific,d1_only,0.9692065686297876,0.38062215664576415
specific,d1_only,0.9716852968515385,0.3801908312688562
specific,d1_only,0.9741640250732894,0.379663836762655
specific,d1_only,0.9766427532950401,0.3793103448275862
specific,d1_only,0.979121481516791,0.37886127406830405
specific,d1_only,0.9816002097385419,0.3784144712880903
specific,d1_only,0.9840789379602927,0.3778488217200707
specific,d1_only,0.9865576661820435,0.37735849056603776
specific,d1_only,0.9890363944037943,0.37682242089789625
specific,d1_only,0.9915151226255452,0.37631306939737025
specific,d1_only,0.9939938508472961,0.3757583023618271
specific,d1_only,0.9964725790690468,0.37527805018058313
specific,d1_only,0.9989513072907977,0.3745615918688712
L1,calibrated,2.3833925209142695e-5,1
L1,calibrated,0.0025025621469599827,1
L1,calibrated,0.004981290368710823,1
L1,calibrated,0.007460018590461663,1
L1,calibrated,0.009938746812212504,1
L1,calibrated,0.012417475033963343,1
L1,calibrated,0.014896203255714184,1
L1,calibrated,0.017374931477465022,1
L1,calibrated,0.019853659699215865,1
L1,calibrated,0.022332387920966704,1
L1,calibrated,0.024811116142717544,1
L1,calibrated,0.027289844364468383,1
L1,calibrated,0.029768572586219226,1
L1,calibrated,0.032247300807970065,1
L1,calibrated,0.034726029029720905,1
L1,calibrated,0.037204757251471744,1
L1,calibrated,0.039683485473222584,1
L1,calibrated,0.04216221369497342,1
L1,calibrated,0.04464094191672426,1
L1,calibrated,0.04711967013847511,0.9994941831057157
L1,calibrated,0.04959839836022595,0.9990389235944258
L1,calibrated,0.05207712658197679,0.9990846681922196
L1,calibrated,0.05455585480372763,0.9986893840104849
L1,calibrated,0.057034583025478466,0.9987463435018805
L1,calibrated,0.059513311247229306,0.9987985582699239
L1,calibrated,0.061992039468980145,0.9988465974625144
L1,calibrated,0.06447076769073098,0.9985212569316081
L1,calibrated,0.06694949591248182,0.9982200071199715
L1,calibrated,0.06942822413423266,0.9982835564709921
L1,calibrated,0.0719069523559835,0.998342724560822
L1,calibrated,0.07438568057773434,0.9983979493752002
L1,calibrated,0.07686440879948518,0.998139534883721
L1,calibrated,0.07934313702123602,0.9978972664463803
L1,calibrated,0.08182186524298687,0.9976696766676376
L1,calibrated,0.08430059346473771,0.9974554707379135
L1,calibrated,0.08677932168648855,0.9972535017852239
L1,calibrated,0.08925804990823939,0.9973297730307076
L1,calibrated,0.09173677812999023,0.9974019225772928
L1,calibrated,0.09421550635174107,0.9964583860359221
L1,calibrated,0.09669423457349191,0.9963026867143209
L1,calibrated,0.09917296279524275,0.9959144436433549
L1,calibrated,0.10165169101699359,0.9955451348182884
L1,calibrated,0.10413041923874443,0.9949645227740902
L1,calibrated,0.10660914746049527,0.9948580371115583
L1,calibrated,0.10908787568224611,0.994537906925934
L1,calibrated,0.11156660390399695,0.9944456312753686
L1,calibrated,0.11404533212574779,0.9943573667711598
L1,calibrated,0.11652406034749863,0.9938637758232768
L1,calibrated,0.11900278856924947,0.9931904666533147
L1,calibrated,0.1214815167910003,0.9923484402589758
L1,calibrated,0.12396024501275114,0.9919246298788694
L1,calibrated,0.12643897323450198,0.9911404335532517
L1,calibrated,0.12891770145625284,0.9911259012756517
L1,calibrated,0.13139642967800366,0.9900235806276074
L1,calibrated,0.13387515789975452,0.9894961723339861
L1,calibrated,0.13635388612150534,0.9888131445551477
L1,calibrated,0.1388326143432562,0.9890128755364807
L1,calibrated,0.14131134256500702,0.9883622870635858
L1,calibrated,0.14379007078675787,0.9878998839714901
L1,calibrated,0.1462687990085087,0.9872902069415024
L1,calibrated,0.14874752723025955,0.9865406184906265
L1,calibrated,0.1512262554520104,0.9850275807722616
L1,calibrated,0.15370498367376123,0.9843386571561482
L1,calibrated,0.15618371189551208,0.9838242026552724
L1,calibrated,0.1586624401172629,0.9828751689950428
L1,calibrated,0.16114116833901376,0.981511610708475
L1,calibrated,0.1636198965607646,0.9810633648943918
L1,calibrated,0.16609862478251544,0.9804850050222413
L1,calibrated,0.16857735300426627,0.9804891842216881
L1,calibrated,0.17105608122601712,0.9793785704333287
L1,calibrated,0.17353480944776795,0.9785743716522456
L1,calibrated,0.1760135376695188,0.9773865944482059
L1,calibrated,0.17849226589126962,0.9764988650020029
L1,calibrated,0.18097099411302048,0.975635453707362
L1,calibrated,0.1834497223347713,0.9746654540730154
L1,calibrated,0.18592845055652216,0.9735931290860146
L1,calibrated,0.18840717877827298,0.9730550284629981
L1,calibrated,0.19088590700002384,0.9727806218004744
L1,calibrated,0.19336463522177466,0.9721434734376926
L1,calibrated,0.19584336344352551,0.9707922599488864
L1,calibrated,0.19832209166527637,0.9700757120538397
L1,calibrated,0.2008008198870272,0.9691394658753709
L1,calibrated,0.20327954810877805,0.9678743111736429
L1,calibrated,0.20575827633052887,0.9665238040078767
L1,calibrated,0.20823700455227973,0.9652054480943115
L1,calibrated,0.21071573277403055,0.9639181088112204
L1,calibrated,0.2131944609957814,0.9621017328116266
L1,calibrated,0.21567318921753223,0.9612111835561941
L1,calibrated,0.21815191743928308,0.9605593794384355
L1,calibrated,0.2206306456610339,0.9597061683050664
L1,calibrated,0.22310937388278476,0.9589787415874372
L1,calibrated,0.2255881021045356,0.9574220813523507
L1,calibrated,0.22806683032628644,0.9564217786602571
L1,calibrated,0.23054555854803727,0.9551328439987594
L1,calibrated,0.23302428676978812,0.9540758924005318
L1,calibrated,0.23550301499153894,0.953041190162939
L1,calibrated,0.2379817432132898,0.9517275913870806
L1,calibrated,0.24046047143504062,0.9506393101397562
L1,calibrated,0.24293919965679148,0.9490827038163445
L1,calibrated,0.24541792787854233,0.9478488880256385
L1,calibrated,0.24789665610029316,0.9466397461782521
L1,calibrated,0.250375384322044,0.9458353165159448
L1,calibrated,0.25285411254379486,0.9441040625883683
L1,calibrated,0.2553328407655457,0.9430598338467283
L1,calibrated,0.2578115689872965,0.9418507904224831
L1,calibrated,0.26029029720904734,0.9405732075817232
L1,calibrated,0.2627690254307982,0.9400453514739229
L1,calibrated,0.26524775365254905,0.9386288076197322
L1,calibrated,0.26772648187429987,0.9370604468975341
L1,calibrated,0.2702052100960507,0.9356090676545823
L1,calibrated,0.2726839383178016,0.9335722401887947
L1,calibrated,0.2751626665395524,0.9320051970550022
L1,calibrated,0.27764139476130323,0.9309812001030131
L1,calibrated,0.28012012298305405,0.9297200714711138
L1,calibrated,0.28259885120480494,0.928987096230075
L1,calibrated,0.28507757942655576,0.927932447119806
L1,calibrated,0.2875563076483066,0.9266473269788645
L1,calibrated,0.29003503587005747,0.9250554688142
L1,calibrated,0.2925137640918083,0.9239794671229529
L1,calibrated,0.2949924923135591,0.92267916296356145
L1,calibrated,0.29747122053530994,0.9211601634484416
L1,calibrated,0.2999499487570608,0.919745729042511
L1,calibrated,0.30242867697881165,0.9186697139254473
L1,calibrated,0.3049074052005625,0.917689361369499
L1,calibrated,0.3073861334223133,0.9159494456075056
L1,calibrated,0.3098648616440642,0.9147757864779632
L1,calibrated,0.312343589865815,0.9134681419305608
L1,calibrated,0.31482231808756583,0.912105382693618
L1,calibrated,0.31730104630931666,0.911364831367836
L1,calibrated,0.31977977453106754,0.9103376313631959
L1,calibrated,0.32225850275281837,0.9087345610531765
L1,calibrated,0.3247372309745692,0.906862385321101
L1,calibrated,0.32721595919632,0.905382766406876
L1,calibrated,0.3296946874180709,0.9039253957926697
L1,calibrated,0.3321734156398217,0.9024897754179522
L1,calibrated,0.33465214386157255,0.9009329819813403
L1,calibrated,0.33713087208332343,0.8996818663838813
L1,calibrated,0.33960960030507426,0.898870096147098
L1,calibrated,0.3420883285268251,0.8971643558837874
L1,calibrated,0.3445670567485759,0.8961748633879781
L1,calibrated,0.3470457849703268,0.8941006798983586
L1,calibrated,0.3495245131920776,0.8926696215479032
L1,calibrated,0.35200324141382844,0.8910555894102512
L1,calibrated,0.35448196963557926,0.8897330733544005
L1,calibrated,0.35696069785733014,0.8879615410295787
L1,calibrated,0.35943942607908097,0.8868775280153836
L1,calibrated,0.3619181543008318,0.8855449456700691
L1,calibrated,0.3643968825225826,0.8842304925109555
L1,calibrated,0.3668756107443335,0.8832586240498929
L1,calibrated,0.36935433896608433,0.8813963993030909
L1,calibrated,0.37183306718783515,0.880199987180309
L1,calibrated,0.374311795409586,0.8790194205666985
L1,calibrated,0.37679052363133686,0.8776013663103296
L1,calibrated,0.3792692518530877,0.876076164142525
L1,calibrated,0.3817479800748385,0.8748829368795654
L1,calibrated,0.3842267082965894,0.873643074250977
L1,calibrated,0.3867054365183402,0.8721725731895223
L1,calibrated,0.38918416474009104,0.8710882479025047
L1,calibrated,0.39166289296184187,0.8697133816101746
L1,calibrated,0.39414162118359275,0.8684162786478805
L1,calibrated,0.3966203494053436,0.86683492578571
L1,calibrated,0.3990990776270944,0.8656315318005374
L1,calibrated,0.4015778058488452,0.8638494866164164
L1,calibrated,0.4040565340705961,0.8624432253878369
L1,calibrated,0.40653526229234693,0.8610541126810107
L1,calibrated,0.40901399051409776,0.8596235650603111
L1,calibrated,0.4114927187358486,0.8575152041702867
L1,calibrated,0.41397144695759946,0.856295699234268
L1,calibrated,0.4164501751793503,0.854747324443427
L1,calibrated,0.4189289034011011,0.8533310576321329
L1,calibrated,0.42140763162285194,0.8516486624059725
L1,calibrated,0.4238863598446028,0.849761034579702
L1,calibrated,0.42636508806635365,0.8482866566046173
L1,calibrated,0.4288438162881045,0.8472183626966042
L1,calibrated,0.43132254450985535,0.8456097695750677
L1,calibrated,0.4338012727316062,0.8440745014010219
L1,calibrated,0.436280000953357,0.8423381589729582
L1,calibrated,0.43875872917510783,0.8410016839589332
L1,calibrated,0.4412374573968587,0.8400583373845406
L1,calibrated,0.44371618561860954,0.838319815222646
L1,calibrated,0.44619491384036036,0.8364937770418247
L1,calibrated,0.4486736420621112,0.8349535192563081
L1,calibrated,0.45115237028386207,0.8336943314490992
L1,calibrated,0.4536310985056129,0.8325014448589292
L1,calibrated,0.4561098267273637,0.8312170141610493
L1,calibrated,0.45858855494911455,0.8297385790759316
L1,calibrated,0.4610672831708654,0.8283277332644094
L1,calibrated,0.46354601139261625,0.8265206437348964
L1,calibrated,0.4660247396143671,0.82457934843758
L1,calibrated,0.4685034678361179,0.8226585949025792
L1,calibrated,0.4709821960578688,0.8210110824350995
L1,calibrated,0.4734609242796196,0.81963251950667
L1,calibrated,0.47593965250137044,0.8181180830286945
L1,calibrated,0.4784183807231213,0.8165695212474469
L1,calibrated,0.48089710894487214,0.8151360459929623
L1,calibrated,0.48337583716662297,0.8136186578571076
L1,calibrated,0.4858545653883738,0.8126073092960511
L1,calibrated,0.4883332936101247,0.8110693542876666
L1,calibrated,0.4908120218318755,0.8096926139950469
L1,calibrated,0.4932907500536263,0.8081847610764845
L1,calibrated,0.49576947827537715,0.8066919859622134
L1,calibrated,0.49824820649712803,0.8051183927290122
L1,calibrated,0.5007269347188789,0.8037031748298349
L1,calibrated,0.5032056629406297,0.8024913560365652
L1,calibrated,0.5056843911623805,0.8013385492765236
L1,calibrated,0.5081631193841314,0.7999155761924863
L1,calibrated,0.5106418476058822,0.7985997666277713
L1,calibrated,0.513120575827633,0.79669283292303406
L1,calibrated,0.5155993040493839,0.795174039661628
L1,calibrated,0.5180780322711347,0.7938998021806137
L1,calibrated,0.5205567604928856,0.7929581978847122
L1,calibrated,0.5230354887146365,0.7917976760082023
L1,calibrated,0.5255142169363872,0.7902399201777859
L1,calibrated,0.5279929451581381,0.7890579154064912
L1,calibrated,0.530471673379889,0.7877521678573033
L1,calibrated,0.5329504016016398,0.7863244040964179
L1,calibrated,0.5354291298233906,0.7848208324059648
L1,calibrated,0.5379078580451414,0.7833754264699366
L1,calibrated,0.5403865862668923,0.7822520178185507
L1,calibrated,0.5428653144886432,0.7808315405891908
L1,calibrated,0.5453440427103939,0.7790743411564179
L1,calibrated,0.5478227709321448,0.7779421361757668
L1,calibrated,0.5503014991538957,0.7765169561262939
L1,calibrated,0.5527802273756465,0.774630276376493
L1,calibrated,0.5552589555973974,0.7732326050564451
L1,calibrated,0.5577376838191481,0.7720182898166745
L1,calibrated,0.560216412040899,0.7704743671559243
L1,calibrated,0.5626951402626499,0.769071116946927
L1,calibrated,0.5651738684844007,0.7678910302365791
L1,calibrated,0.5676525967061515,0.7667632363437881
L1,calibrated,0.5701313249279024,0.7656452489444421
L1,calibrated,0.5726100531496532,0.7644536940686785
L1,calibrated,0.5750887813714041,0.7631480790749721
L1,calibrated,0.577567509593155,0.7617298724879297
L1,calibrated,0.5800462378149057,0.76044705592308
L1,calibrated,0.5825249660366566,0.7592160713555092
L1,calibrated,0.5850036942584074,0.7578325524546751
L1,calibrated,0.5874824224801583,0.7567446955251734
L1,calibrated,0.5899611507019091,0.7555043833070739
L1,calibrated,0.5924398789236599,0.7542342197368951
L1,calibrated,0.5949186071454108,0.7527743279516045
L1,calibrated,0.5973973353671617,0.7515659285856773
L1,calibrated,0.5998760635889124,0.7501688585164289
L1,calibrated,0.6023547918106633,0.7487437185929648
L1,calibrated,0.6048335200324141,0.7470150135949876
L1,calibrated,0.607312248254165,0.7457321141242494
L1,calibrated,0.6097909764759158,0.7443033027164354
L1,calibrated,0.6122697046976666,0.7429249873486706
L1,calibrated,0.6147484329194175,0.7416353274144147
L1,calibrated,0.6172271611411684,0.7405877128624937
L1,calibrated,0.6197058893629191,0.7392407984308296
L1,calibrated,0.62218461758467,0.7377896954606398
L1,calibrated,0.6246633458064209,0.7364645732382006
L1,calibrated,0.6271420740281717,0.7352639379774256
L1,calibrated,0.6296208022499226,0.7337320664723473
L1,calibrated,0.6320995304716733,0.7324761509746993
L1,calibrated,0.6345782586934242,0.7309295774647887
L1,calibrated,0.6370569869151751,0.7293576265479442
L1,calibrated,0.6395357151369259,0.72820780382365
L1,calibrated,0.6420144433586767,0.7272896016631399
L1,calibrated,0.6444931715804276,0.7261195961687807
L1,calibrated,0.6469718998021784,0.7249217167065758
L1,calibrated,0.6494506280239293,0.7237329810268267
L1,calibrated,0.65192935624568,0.7220414579753592
L1,calibrated,0.6544080844674309,0.7207997960447244
L1,calibrated,0.6568868126891818,0.7197126374224447
L1,calibrated,0.6593655409109326,0.7180914512922465
L1,calibrated,0.6618442691326835,0.7166624653390471
L1,calibrated,0.6643229973544343,0.7157822982814911
L1,calibrated,0.6668017255761851,0.7147657003967545
L1,calibrated,0.669280453797936,0.7135785762615291
L1,calibrated,0.6717591820196869,0.7125066524747206
L1,calibrated,0.6742379102414376,0.7111951641980983
L1,calibrated,0.6767166384631885,0.7101398231958581
L1,calibrated,0.6791953666849393,0.7087412710109836
L1,calibrated,0.6816740949066902,0.7076675640711864
L1,calibrated,0.6841528231284411,0.7064622887998606
L1,calibrated,0.6866315513501918,0.7052310042000763
L1,calibrated,0.6891102795719427,0.7041469235292083
L1,calibrated,0.6915890077936936,0.7032429265602922
